ID,API-Type,API-Name,HTTP Method,URI,Decription+Parameters,AmorphousURI,TidyURI,Comment,NonStandardURI,StandarURI,Comment,CRUDyURI,VerblessURI,Comment,UnversionedURI,VersionedURI,Comment,PluralisedNodes,SingularNodes,Comment,NonDescriptiveURI,DescriptiveURI,Comment,ContextlessResource,ContextualResouce,Comment,NonHierarchicalNodes,HierarchicalNodes,Comment,LessCohisiveDoc,CohisiveDoc,Comment,InconsistantDoc,ConsistantDoc,Comment,Type(Public/Private/Partner)
86,REST,Apple App Store Connect,GET,/apps,filter by attribute 'appStoreVersions.appStoreState,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
87,REST,Apple App Store Connect,GET,/betaAppLocalizations,filter by attribute locale,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
88,REST,Apple App Store Connect,GET,/endUserLicenseAgreements/{id},the fields to include for returned resources of type endUserLicenseAgreements,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
89,REST,Apple App Store Connect,GET,/financeReports,filter by attribute regionCode,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,1,0,Non-pertinent Documentation,0,1,Consistent Documentation,Private
90,REST,Apple App Store Connect,GET,/preReleaseVersions,filter by attribute builds.expired,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,1,0,Non-pertinent Documentation,0,1,Consistent Documentation,Private
91,REST,Apple App Store Connect,GET,/routingAppCoverages/{id},the fields to include for returned resources of type routingAppCoverages,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
92,REST,Apple App Store Connect,GET,/salesReports,filter by attribute frequency,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,1,0,Non-pertinent Documentation,0,1,Consistent Documentation,Private
93,REST,Apple App Store Connect,GET,/appCategories/{id}/subcategories,the fields to include for returned resources of type appCategories,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,1,0,Non-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
94,REST,Apple App Store Connect,GET,/appEncryptionDeclarations/{id}/app,the fields to include for returned resources of type apps,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
95,REST,Apple App Store Connect,GET,/appInfos/{id}/ageRatingDeclaration,the fields to include for returned resources of type ageRatingDeclarations,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
96,REST,Apple App Store Connect,GET,/appInfos/{id}/appInfoLocalizations,filter by attribute locale,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
97,REST,Apple App Store Connect,GET,/appInfos/{id}/primaryCategory,the fields to include for returned resources of type appCategories,0,1, ,0,1, ,0,1, ,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1, ,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
98,REST,BroadCom,POST,/api/getAccess,"Returns the Authentication Token X-AccessToken, as part of response headers, if the provided user name and password is correct.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between get and access. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Private
99,REST,BroadCom,GET,/bui/getBUIAllConfig,Returns all the configuration properties for Service Point App.,1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
100,REST,BroadCom,GET,/bui/getAllowedStatus,Returns the list of available Statuses based on allowed Status transition.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
101,REST,BroadCom,GET,/bui/getMyTicketDetails({persid}),Returns ticket details along with extra attributes provided in the $attrList parameter.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
102,REST,BroadCom,GET,/bui/getTicketsCustomData({persid}),Returns tickets summary attributes configured at SDM.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,1,0,Non-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
103,REST,BroadCom,GET,/bui/getDefaultCategories,Returns the default list of categories for cr factory defined in Service Desk which is configurable.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
104,REST,BroadCom,GET,/bui/attrInfo,Returns the required attributes and custom attributes for cr factory defined in service point configuration at SDM admnistrative page.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
105,REST,BroadCom,GET,/bui/attrCtrl,Returns all dependent attributes for the provided ticket attribute ($attrname parameter),0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between attributes and control. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
106,REST,BroadCom,POST,/bui/addLogComment,Add log comment to the ticket,0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
107,REST,BroadCom,POST,/bui/changeStatus/{factory}({persid}),Returns updated status value of the provided ticket persistent id.,0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and change. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Private
108,REST,BroadCom,GET,/bui/allFeeds({persid}),Returns Activity Log Information for the provided ticket,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
109,REST,BroadCom,POST,/bui/attmnt,"Upload an attachment to SDM and also links the attachment to the specified factory object if parentFactory and parentId parameter values are provided, else simply uploads the file.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
110,REST,BroadCom,GET,/bui/getBopSID,"Returns BOP session ID, which can be used to download file.",1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,1,0,Non-descriptive End-point,1,0,Contextless Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
111,REST,BroadCom,GET,/bui/attmnt({persid})/$value,Returns an attachment as binary data.,0,1,,1,0,[unknown char found],0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
112,REST,BroadCom,PUT,/bui/updateStatusForNotification,Marks the notification status as READ for the given notification persistent id,0,1,,0,1,,1,0,[update found],1,0,No Version Found,0,1,[Singular last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
113,REST,BroadCom,PUT,/bui/updateStatusForAllNotification,Marks all the notifications based on the $filter value provided as READ.,0,1,,0,1,,1,0,[update found],1,0,No Version Found,0,1,[Singular last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
114,REST,BroadCom,GET,/bui/getMyResources,Returns all the resources(Assets) the user is having access to,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
115,REST,BroadCom,GET,/bui/getMyActiveChatSession,Gets the active chat session details for the logged-in Service Point user.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
116,REST,BroadCom,GET,/bui/checkActiveSessions,Checks if the logged-in Service Point user has an active chat session.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
117,REST,BroadCom,POST,/bui/createChatThread,Creates an activity log entry for initiating a chat session,0,1,,0,1,,1,0,[create found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and create. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
118,REST,BroadCom,GET,/bui/getChatHistory/{roomName},Gets the chat history for the logged-in ServicePoint user for the passed-in ticket id (here roomName is the ticket persistent id).,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,1,0,Contextless Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
119,REST,BroadCom,GET,/bui/getDocument({id}),Returns a Knowledge Document and updates the documents hits count if $updateHits parameter is true,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,1,0,Non-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Private
120,REST,BroadCom,GET,/bui/getKDAttachments({id}),Returns all Knowledge Document attachments for the provided document id.,1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,1,0,Non-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
121,REST,BroadCom,GET,/bui/getKDComments({id}),Returns Knowledge Document comments for the provided document id.,1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,1,0,Non-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
122,REST,BroadCom,POST,/bui/addKDComment({id}),Add a comment to an Existing Knowledge Document,1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],1,0,Non-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between add and knowledge. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
123,REST,BroadCom,POST,/bui/rateDocument({id}),Rate an Existing Knowledge Document,0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],1,0,Non-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
124,REST,BroadCom,GET,/bui/kdLinkInfo({id}),It tells whether the KD article attached to the ticket is an accepted solution for the problem mentioned in the ticket.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and knowledge. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
125,REST,BroadCom,POST,/bui/unLinkSolution({id}),Marks the knowledge document as not an accepted solution for the problem mentioned in the ticket,0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],1,0,Non-descriptive End-point,0,1,Contextual Resource Names,0,1,,1,0,Non-pertinent Documentation,0,1,Consistent Documentation,Private
126,REST,BroadCom,GET,/bui/helpAbout,"Returns the help about text. First priority is tenanted if not found(text is empty or config itself is not defined), public about text is returned",0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
127,REST,BroadCom,GET,/bui/getEEMAuth,Returns EEM Artifact to be used for EEM integrated solutions requests (e.g. ITPAM tasks and Catalog requests),1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between return and get. 0 hierarchical relations were detected out of 39,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
128,REST,BroadCom,GET,/bui/{factory}({persid}),Returns the object details specified by the persistent id of the mentioned factory,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
129,REST,BroadCom,PUT,/bui/{factory}({persid}),Updates an object with passed in details as part of form data specified by the persid parameter for the provided factory.,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Singular last node with PUT|DELETE method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
130,REST,BroadCom,GET,/bui/{factory},Returns the objects based on the parameters for the mentioned factory,0,1,,0,1,,0,1,,1,0,No Version Found,0,1,Regular methods,0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
131,REST,BroadCom,POST,/bui/{factory},Creates a new object for the provided factory with passed in details as part of form data. (We can provide multiple child details.),0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Private
